date,competition,home,away,result,minute,score,what,how,video_start,video_end
2012-03-11,PRM,Racing Santander,FC Barcelona,0-2,56,0-2,Penalty,Left foot
2012-03-07,EUR,FC Barcelona,Bayer Leverkusen,7-1,25,1-0,,Left foot
2012-03-07,EUR,FC Barcelona,Bayer Leverkusen,7-1,42,2-0,,Left foot
2012-03-07,EUR,FC Barcelona,Bayer Leverkusen,7-1,84,7-0,,Left foot
2012-03-07,EUR,FC Barcelona,Bayer Leverkusen,7-1,49,3-0,,Right foot
2012-03-07,EUR,FC Barcelona,Bayer Leverkusen,7-1,58,5-0,Rebound,Left foot
2012-02-29,FRN,Switzerland,Argentina,1-3,20,0-1,,Left foot
2012-02-29,FRN,Switzerland,Argentina,1-3,88,1-2,,Left foot
2012-02-29,FRN,Switzerland,Argentina,1-3,90+3,1-3,Penalty,Left foot
2012-02-26,PRM,Atlético Madrid,FC Barcelona,1-2,81,1-2,Free kick,Left foot
2012-02-19,PRM,FC Barcelona,Valencia,5-1,22,1-1,,Left foot
2012-02-19,PRM,FC Barcelona,Valencia,5-1,27,2-1,,Left foot
2012-02-19,PRM,FC Barcelona,Valencia,5-1,85,4-1,,Left foot
2012-02-19,PRM,FC Barcelona,Valencia,5-1,76,3-1,Rebound,Left foot
2012-02-14,EUR,Bayer Leverkusen,FC Barcelona,1-3,88,1-3,,Left foot
2012-02-04,PRM,FC Barcelona,Real Sociedad,2-1,72,2-0,,Left foot
2012-01-22,PRM,Málaga,FC Barcelona,1-4,33,0-1,,Head
2012-01-22,PRM,Málaga,FC Barcelona,1-4,81,0-4,,Left foot
2012-01-22,PRM,Málaga,FC Barcelona,1-4,51,0-3,,Left foot
2012-01-15,PRM,FC Barcelona,Real Betis,4-2,12,2-0,,Left foot
2012-01-15,PRM,FC Barcelona,Real Betis,4-2,86,4-2,Penalty,Left foot
2012-01-04,CUP,FC Barcelona,Osasuna,4-0,73,3-0,,Head
2012-01-04,CUP,FC Barcelona,Osasuna,4-0,90+2,4-0,,Left foot
2011-12-18,WCT,Santos,FC Barcelona,0-4,17,0-1,,Left foot
2011-12-18,WCT,Santos,FC Barcelona,0-4,82,0-4,,Left foot
2011-12-03,PRM,FC Barcelona,Levante,5-0,55,4-0,,Left foot
2011-11-29,PRM,FC Barcelona,Rayo Vallecano,4-0,50,4-0,,Left foot
2011-11-23,EUR,AC Milan,FC Barcelona,2-3,31,1-2,Penalty,Left foot
2011-11-19,PRM,FC Barcelona,Real Zaragoza,4-0,43,2-0,,Right foot
2011-11-15,WCQ,Colombia,Argentina,1-2,60,1-1,Rebound,Left foot
2011-11-06,PRM,Athletic de Bilbao,FC Barcelona,2-2,90+1,2-2,Rebound,Left foot
2011-11-01,EUR,Viktoria Plzen,FC Barcelona,0-4,24,0-1,Penalty,Left foot
2011-11-01,EUR,Viktoria Plzen,FC Barcelona,0-4,45,0-2,,Left foot
2011-11-01,EUR,Viktoria Plzen,FC Barcelona,0-4,90+2,0-4,,Left foot
2011-10-29,PRM,FC Barcelona,Real Mallorca,5-0,13,1-0,Penalty,Left foot
2011-10-29,PRM,FC Barcelona,Real Mallorca,5-0,21,2-0,,Right foot
2011-10-29,PRM,FC Barcelona,Real Mallorca,5-0,30,3-0,,Left foot
2011-10-15,PRM,FC Barcelona,Racing Santander,3-0,68,3-0,,Right foot
2011-10-15,PRM,FC Barcelona,Racing Santander,3-0,11,1-0,,Right foot
2011-10-08,WCQ,Argentina,Chile,4-1,26,2-0,,Left foot
2011-09-28,EUR,BATE Borisov,FC Barcelona,0-5,38,0-3,,Head
2011-09-28,EUR,BATE Borisov,FC Barcelona,0-5,55,0-4,,Left foot
2011-09-24,PRM,FC Barcelona,Atlético Madrid,5-0,78,4-0,,Left foot
2011-09-24,PRM,FC Barcelona,Atlético Madrid,5-0,26,3-0,,Left foot
2011-09-24,PRM,FC Barcelona,Atlético Madrid,5-0,90+1,5-0,,Left foot
2011-09-17,PRM,FC Barcelona,Osasuna,8-0,5,1-0,,Left foot
2011-09-17,PRM,FC Barcelona,Osasuna,8-0,41,5-0,,Left foot
2011-09-17,PRM,FC Barcelona,Osasuna,8-0,79,8-0,,Left foot
2011-08-29,PRM,FC Barcelona,Villarreal,5-0,52,4-0,,Right foot
2011-08-29,PRM,FC Barcelona,Villarreal,5-0,75,5-0,,Left foot
2011-08-26,IUP,FC Barcelona,FC Porto,2-0,39,1-0,,Left foot
2011-08-17,SUP,FC Barcelona,Real Madrid,3-2,45,2-1,,Right foot
2011-08-17,SUP,FC Barcelona,Real Madrid,3-2,87,3-2,,Left foot
2011-08-14,SUP,Real Madrid,FC Barcelona,2-2,45,1-2,,Left foot
2011-06-20,FRN,Argentina,Albania,4-0,42,2-0,,Left foot
2011-05-28,EUR,FC Barcelona,Manchester United,3-1,54,2-1,,Left foot
2011-04-27,EUR,Real Madrid,FC Barcelona,0-2,76,0-1,,Left foot
2011-04-27,EUR,Real Madrid,FC Barcelona,0-2,87,0-2,Solo run,Right foot
2011-04-23,PRM,FC Barcelona,Osasuna,2-0,87,2-0,,Right foot
2011-04-16,PRM,Real Madrid,FC Barcelona,1-1,53,0-1,Penalty,Left foot
2011-04-12,EUR,Shakhtar Donetsk,FC Barcelona,0-1,43,0-1,,Left foot
2011-04-09,PRM,FC Barcelona,UD Almería,3-1,53,1-1,Penalty,Left foot
2011-04-09,PRM,FC Barcelona,UD Almería,3-1,90+2,3-1,,Left foot
2011-03-08,EUR,FC Barcelona,Arsenal,3-1,45+3,1-0,,Left foot
2011-03-08,EUR,FC Barcelona,Arsenal,3-1,71,3-1,Penalty,Left foot
2011-03-02,PRM,Valencia,FC Barcelona,0-1,77,0-1,,Left foot
2011-02-26,PRM,Real Mallorca,FC Barcelona,0-3,38,0-1,,Head
2011-02-20,PRM,FC Barcelona,Athletic de Bilbao,2-1,78,2-1,,Right foot
2011-02-09,FRN,Argentina,Portugal,2-1,90,2-1,Penalty,Left foot
2011-02-05,PRM,FC Barcelona,Atlético Madrid,3-0,28,2-0,,Left foot
2011-02-05,PRM,FC Barcelona,Atlético Madrid,3-0,17,1-0,,Left foot
2011-02-05,PRM,FC Barcelona,Atlético Madrid,3-0,79,3-0,Rebound,Left foot
2011-01-29,PRM,Hercules Alicante,FC Barcelona,0-3,87,0-2,,Left foot
2011-01-29,PRM,Hercules Alicante,FC Barcelona,0-3,89,0-3,,Left foot
2011-01-26,CUP,FC Barcelona,UD Almería,5-0,9,1-0,,Left foot
2011-01-26,CUP,FC Barcelona,UD Almería,5-0,16,3-0,,Left foot
2011-01-22,PRM,FC Barcelona,Racing Santander,3-0,33,2-0,Penalty,Left foot
2011-01-19,CUP,Real Betis,FC Barcelona,3-1,38,2-1,,Left foot
2011-01-12,CUP,FC Barcelona,Real Betis,5-0,62,2-0,Rebound,Left foot
2011-01-12,CUP,FC Barcelona,Real Betis,5-0,73,3-0,,Left foot
2011-01-12,CUP,FC Barcelona,Real Betis,5-0,44,1-0,,Left foot
2011-01-08,PRM,Deportivo La Coruña,FC Barcelona,0-4,52,0-2,Free kick,Left foot
2010-12-12,PRM,FC Barcelona,Real Sociedad,5-0,47,3-0,,Left foot
2010-12-12,PRM,FC Barcelona,Real Sociedad,5-0,87,4-0,Solo run,Left foot
2010-12-04,PRM,Osasuna,FC Barcelona,0-3,65,0-2,,Left foot
2010-12-04,PRM,Osasuna,FC Barcelona,0-3,83,0-3,Penalty,Left foot
2010-11-24,EUR,Panathinaikos,FC Barcelona,0-3,62,0-2,,Left foot
2010-11-20,PRM,UD Almería,FC Barcelona,0-8,37,0-5,Rebound,Left foot
2010-11-20,PRM,UD Almería,FC Barcelona,0-8,17,0-1,,Left foot
2010-11-20,PRM,UD Almería,FC Barcelona,0-8,67,0-7,Rebound,Left foot
2010-11-17,FRN,Argentina,Brazil,1-0,90+2,1-0,Solo run,Left foot
2010-11-13,PRM,FC Barcelona,Villarreal,3-1,58,2-1,,Right foot
2010-11-13,PRM,FC Barcelona,Villarreal,3-1,83,3-1,,Left foot
2010-11-10,CUP,FC Barcelona,AD Ceuta,5-1,68,5-1,,Left foot
2010-11-07,PRM,Getafe,FC Barcelona,1-3,23,0-1,,Left foot
2010-11-02,EUR,FC Copenhagen,FC Barcelona,1-1,31,0-1,,Right foot
2010-10-30,PRM,FC Barcelona,Sevilla,5-0,4,1-0,Rebound,Left foot
2010-10-30,PRM,FC Barcelona,Sevilla,5-0,64,4-0,Solo run,Left foot
2010-10-23,PRM,Real Zaragoza,FC Barcelona,0-2,66,0-2,,Left foot
2010-10-23,PRM,Real Zaragoza,FC Barcelona,0-2,42,0-1,,Left foot
2010-10-20,EUR,FC Barcelona,FC Copenhagen,2-0,19,1-0,,Left foot
2010-10-20,EUR,FC Barcelona,FC Copenhagen,2-0,90+2,2-0,,Left foot
2010-10-03,PRM,FC Barcelona,Real Mallorca,1-1,21,1-0,,Left foot
2010-09-19,PRM,Atlético Madrid,FC Barcelona,1-2,13,0-1,,Left foot
2010-09-14,EUR,FC Barcelona,Panathinaikos,5-1,22,1-1,,Left foot
2010-09-14,EUR,FC Barcelona,Panathinaikos,5-1,45,3-1,,Left foot
2010-09-07,FRN,Argentina,Spain,4-1,10,1-0,,Left foot
2010-08-29,PRM,Racing Santander,FC Barcelona,0-3,3,0-1,,Right foot
2010-08-21,SUP,FC Barcelona,Sevilla,4-0,43,3-0,,Right foot
2010-08-21,SUP,FC Barcelona,Sevilla,4-0,90,4-0,,Left foot
2010-08-21,SUP,FC Barcelona,Sevilla,4-0,24,2-0,,Left foot
2010-05-16,PRM,FC Barcelona,Real Valladolid,4-0,62,3-0,,Right foot
2010-05-16,PRM,FC Barcelona,Real Valladolid,4-0,76,4-0,,Left foot
2010-05-08,PRM,Sevilla,FC Barcelona,2-3,5,0-1,,Left foot
2010-05-04,PRM,FC Barcelona,Tenerife,4-1,17,1-0,,Right foot
2010-05-04,PRM,FC Barcelona,Tenerife,4-1,90+3,4-1,,Right foot
2010-05-01,PRM,Villarreal,FC Barcelona,1-4,19,0-1,,Left foot
2010-05-01,PRM,Villarreal,FC Barcelona,1-4,88,1-4,,Left foot
2010-04-10,PRM,Real Madrid,FC Barcelona,0-2,33,0-1,,Right foot
2010-04-06,EUR,FC Barcelona,Arsenal,4-1,37,2-1,,Right foot
2010-04-06,EUR,FC Barcelona,Arsenal,4-1,21,1-1,,Left foot
2010-04-06,EUR,FC Barcelona,Arsenal,4-1,42,3-1,,Left foot
2010-04-06,EUR,FC Barcelona,Arsenal,4-1,88,4-1,Rebound,Left foot
2010-04-03,PRM,FC Barcelona,Athletic de Bilbao,4-1,67,4-0,,Left foot
2010-03-21,PRM,Real Zaragoza,FC Barcelona,2-4,5,0-1,,Head
2010-03-21,PRM,Real Zaragoza,FC Barcelona,2-4,66,0-2,Solo run,Left foot
2010-03-21,PRM,Real Zaragoza,FC Barcelona,2-4,78,0-3,,Left foot
2010-03-17,EUR,FC Barcelona,VfB Stuttgart,4-0,13,1-0,Solo run,Left foot
2010-03-17,EUR,FC Barcelona,VfB Stuttgart,4-0,60,3-0,,Left foot
2010-03-14,PRM,FC Barcelona,Valencia,3-0,81,2-0,,Left foot
2010-03-14,PRM,FC Barcelona,Valencia,3-0,56,1-0,,Left foot
2010-03-14,PRM,FC Barcelona,Valencia,3-0,83,3-0,,Right foot
2010-03-06,PRM,UD Almería,FC Barcelona,2-2,42,1-1,Free kick,Left foot
2010-03-06,PRM,UD Almería,FC Barcelona,2-2,66,2-2,,Left foot
2010-02-27,PRM,FC Barcelona,Málaga,2-1,84,2-1,,Left foot
2010-02-06,PRM,FC Barcelona,Getafe,2-1,7,1-0,,Left foot
2010-01-23,PRM,Real Valladolid,FC Barcelona,0-3,56,0-3,,Left foot
2010-01-16,PRM,FC Barcelona,Sevilla,4-0,85,3-0,,Left foot
2010-01-16,PRM,FC Barcelona,Sevilla,4-0,90+1,4-0,,Left foot
2010-01-10,PRM,Tenerife,FC Barcelona,0-5,36,0-1,,Left foot
2010-01-10,PRM,Tenerife,FC Barcelona,0-5,45,0-3,,Right foot
2010-01-10,PRM,Tenerife,FC Barcelona,0-5,75,0-4,,Left foot
2009-12-19,WCT,Estudiantes La Plata,FC Barcelona,1-2,110,1-2,,Chest
2009-12-16,WCT,Atlante,FC Barcelona,1-3,55,1-2,,Left foot
2009-12-09,EUR,Dynamo Kyiv,FC Barcelona,1-2,86,1-2,Free kick,Left foot
2009-12-05,PRM,Deportivo La Coruña,FC Barcelona,1-3,27,0-1,,Left foot
2009-12-05,PRM,Deportivo La Coruña,FC Barcelona,1-3,80,1-2,,Head
2009-11-14,FRN,Spain,Argentina,2-1,61,1-1,Penalty,Left foot
2009-11-10,CUP,FC Barcelona,Cultural Leonesa,5-0,64,4-0,,Left foot
2009-11-07,PRM,FC Barcelona,Real Mallorca,4-2,87,4-1,Penalty,Left foot
2009-10-25,PRM,FC Barcelona,Real Zaragoza,6-1,80,5-1,,Left foot
2009-09-29,EUR,FC Barcelona,Dynamo Kyiv,2-0,26,1-0,,Left foot
2009-09-22,PRM,Racing Santander,FC Barcelona,1-4,24,0-2,,Left foot
2009-09-22,PRM,Racing Santander,FC Barcelona,1-4,63,0-4,,Left foot
2009-09-19,PRM,FC Barcelona,Atlético Madrid,5-2,16,2-0,,Left foot
2009-09-19,PRM,FC Barcelona,Atlético Madrid,5-2,90+4,5-2,,Right foot
2009-09-12,PRM,Getafe,FC Barcelona,0-2,80,0-2,,Head
2009-08-23,SUP,FC Barcelona,Athletic de Bilbao,3-0,50,1-0,,Right foot
2009-08-23,SUP,FC Barcelona,Athletic de Bilbao,3-0,68,2-0,Penalty,Left foot
2009-05-27,EUR,FC Barcelona,Manchester United,2-0,70,2-0,,Head
2009-05-13,CUP,Athletic de Bilbao,FC Barcelona,1-4,55,1-2,,Left foot
2009-05-02,PRM,Real Madrid,FC Barcelona,2-6,75,2-5,,Left foot
2009-05-02,PRM,Real Madrid,FC Barcelona,2-6,36,1-3,,Left foot
2009-04-25,PRM,Valencia,FC Barcelona,2-2,24,0-1,,Left foot
2009-04-18,PRM,Getafe,FC Barcelona,0-1,19,0-1,,Left foot
2009-04-08,EUR,FC Barcelona,Bayern München,4-0,38,3-0,,Right foot
2009-04-08,EUR,FC Barcelona,Bayern München,4-0,9,1-0,,Left foot
2009-03-28,WCQ,Argentina,Venezuela,4-0,26,1-0,,Left foot
2009-03-22,PRM,FC Barcelona,Málaga,6-0,25,2-0,,Right foot
2009-03-11,EUR,FC Barcelona,Olympique Lyon,5-2,40,3-0,,Left foot
2009-03-07,PRM,FC Barcelona,Athletic de Bilbao,2-0,32,2-0,Penalty,Left foot
2009-03-04,CUP,Real Mallorca,FC Barcelona,1-1,81,1-1,,Left foot
2009-03-01,PRM,Atlético Madrid,FC Barcelona,4-3,30,0-2,,Left foot
2009-02-11,FRN,France,Argentina,0-2,83,0-2,Solo run,Left foot
2009-02-01,PRM,Racing Santander,FC Barcelona,1-2,65,1-1,Rebound,Right foot
2009-02-01,PRM,Racing Santander,FC Barcelona,1-2,81,1-2,,Right foot
2009-01-24,PRM,FC Barcelona,Numancia,4-1,76,4-1,Rebound,Right foot
2009-01-24,PRM,FC Barcelona,Numancia,4-1,49,1-0,,Left foot
2009-01-17,PRM,FC Barcelona,Deportivo La Coruña,5-0,21,1-0,,Left foot
2009-01-11,PRM,Osasuna,FC Barcelona,2-3,85,2-3,,Left foot
2009-01-06,CUP,Atlético Madrid,FC Barcelona,1-3,57,0-2,Penalty,Left foot
2009-01-06,CUP,Atlético Madrid,FC Barcelona,1-3,13,0-1,,Left foot
2009-01-06,CUP,Atlético Madrid,FC Barcelona,1-3,80,1-3,,Right foot
2008-12-13,PRM,FC Barcelona,Real Madrid,2-0,90+1,2-0,,Left foot
2008-11-29,PRM,Sevilla,FC Barcelona,0-3,90+2,0-3,,Left foot
2008-11-29,PRM,Sevilla,FC Barcelona,0-3,78,0-2,,Left foot
2008-11-26,EUR,Sporting Lisbon,FC Barcelona,2-5,49,0-3,,Left foot
2008-11-16,PRM,Recreativo Huelva,FC Barcelona,0-2,52,0-1,,Left foot
2008-11-12,CUP,FC Barcelona,Benidorm,1-0,87,1-0,Rebound,Left foot
2008-11-04,EUR,FC Barcelona,FC Basel,1-1,62,1-0,,Left foot
2008-11-01,PRM,Málaga,FC Barcelona,1-4,19,1-2,,Left foot
2008-10-22,EUR,FC Basel,FC Barcelona,0-5,4,0-1,,Left foot
2008-10-11,WCQ,Argentina,Uruguay,2-1,6,1-0,,Head
2008-10-04,PRM,FC Barcelona,Atlético Madrid,6-1,9,3-0,Free kick,Left foot
2008-10-01,EUR,Shakhtar Donetsk,FC Barcelona,1-2,87,1-1,Rebound,Right foot
2008-10-01,EUR,Shakhtar Donetsk,FC Barcelona,1-2,90+4,1-2,,Left foot
2008-09-27,PRM,Espanyol,FC Barcelona,1-2,90+7,1-2,Penalty,Left foot
2008-09-21,PRM,Sporting Gijón,FC Barcelona,1-6,85,1-5,,Left foot
2008-09-21,PRM,Sporting Gijón,FC Barcelona,1-6,89,1-6,,Head
2008-09-13,PRM,FC Barcelona,Racing Santander,1-1,71,1-0,Penalty,Left foot
2008-06-05,FRN,Mexico,Argentina,1-4,18,0-2,,Left foot
2008-05-04,PRM,FC Barcelona,Valencia,6-0,6,1-0,Penalty,Left foot
2008-02-24,PRM,FC Barcelona,Levante,5-1,44,2-1,,Left foot
2008-02-20,EUR,Celtic,FC Barcelona,2-3,18,1-1,,Left foot
2008-02-20,EUR,Celtic,FC Barcelona,2-3,79,2-3,,Left foot
2007-11-27,EUR,Olympique Lyon,FC Barcelona,2-2,58,1-2,Penalty,Left foot
2007-11-24,PRM,FC Barcelona,Recreativo Huelva,3-0,82,3-0,Penalty,Left foot
2007-11-21,WCQ,Colombia,Argentina,2-1,36,0-1,Solo run,Left foot
2007-11-07,EUR,FC Barcelona,Glasgow Rangers,2-0,43,2-0,Rebound,Left foot
2007-10-28,PRM,FC Barcelona,UD Almería,2-0,81,2-0,Penalty,Left foot
2007-10-17,WCQ,Venezuela,Argentina,0-2,43,0-2,,Left foot
2007-10-07,PRM,FC Barcelona,Atlético Madrid,3-0,19,2-0,,Left foot
2007-10-02,EUR,VfB Stuttgart,FC Barcelona,0-2,67,0-2,,Right foot
2007-09-29,PRM,Levante,FC Barcelona,1-4,51,0-4,,Left foot
2007-09-26,PRM,FC Barcelona,Real Zaragoza,4-1,5,1-0,,Left foot
2007-09-26,PRM,FC Barcelona,Real Zaragoza,4-1,11,2-1,,Left foot
2007-09-22,PRM,FC Barcelona,Sevilla,2-1,74,1-0,,Left foot
2007-09-22,PRM,FC Barcelona,Sevilla,2-1,80,2-0,Penalty,Left foot
2007-09-19,EUR,FC Barcelona,Olympique Lyon,3-0,83,2-0,,Left foot
2007-07-12,CPA,Mexico,Argentina,0-3,61,0-2,,Left foot
2007-07-09,CPA,Argentina,Peru,4-0,61,2-0,,Left foot
2007-06-17,PRM,Gimnàstic,FC Barcelona,1-5,35,0-2,,Left foot
2007-06-17,PRM,Gimnàstic,FC Barcelona,1-5,51,0-4,,Left foot
2007-06-09,PRM,FC Barcelona,Espanyol,2-2,43,1-1,,Hand
2007-06-09,PRM,FC Barcelona,Espanyol,2-2,57,2-1,,Right foot
2007-06-05,FRN,Argentina,Algeria,4-3,54,2-2,Penalty,Left foot
2007-06-05,FRN,Argentina,Algeria,4-3,73,4-2,,Left foot
2007-05-20,PRM,Atlético Madrid,FC Barcelona,0-6,80,0-5,,Left foot
2007-05-20,PRM,Atlético Madrid,FC Barcelona,0-6,39,0-1,,Left foot
2007-04-18,CUP,FC Barcelona,Getafe,5-2,29,2-0,Solo run,Right foot
2007-04-18,CUP,FC Barcelona,Getafe,5-2,45,3-0,,Left foot
2007-03-31,PRM,FC Barcelona,Deportivo La Coruña,2-1,45,1-0,,Left foot
2007-03-17,PRM,Recreativo Huelva,FC Barcelona,0-4,86,0-4,,Left foot
2007-03-10,PRM,FC Barcelona,Real Madrid,3-3,11,1-1,,Left foot
2007-03-10,PRM,FC Barcelona,Real Madrid,3-3,90,3-3,,Left foot
2007-03-10,PRM,FC Barcelona,Real Madrid,3-3,28,2-2,Rebound,Left foot
2006-10-15,PRM,FC Barcelona,Sevilla,3-1,81,3-1,,Right foot
2006-09-27,EUR,Werder Bremen,FC Barcelona,1-1,89,1-1,,Left foot
2006-09-09,PRM,FC Barcelona,Osasuna,3-0,37,3-0,,Left foot
2006-08-28,PRM,Celta de Vigo,FC Barcelona,2-3,60,1-2,,Left foot,70,74
2006-06-16,WCP,Argentina,Serbia and Montenegro,6-0,88,6-0,,Right foot,66,70
2006-03-01,FRN,Croatia,Argentina,3-2,6,1-2,,Left foot,62,66
2006-02-18,PRM,FC Barcelona,Real Betis,5-1,85,5-1,Rebound,Left foot,57,61
2006-02-01,CUP,FC Barcelona,Real Zaragoza,2-1,42,1-0,,Head,54,56
2006-01-29,PRM,Real Mallorca,FC Barcelona,0-3,81,0-3,,Left foot,49,53
2006-01-29,PRM,Real Mallorca,FC Barcelona,0-3,75,0-2,,Right foot,44,48
2006-01-22,PRM,FC Barcelona,Alavés,2-0,81,2-0,Rebound,Left foot,41,44
2006-01-15,PRM,FC Barcelona,Athletic de Bilbao,2-1,51,2-1,Rebound,Left foot,37,40
2005-11-27,PRM,FC Barcelona,Racing Santander,4-1,52,2-0,,Left foot,31,36
2005-11-02,EUR,FC Barcelona,Panathinaikos,5-0,34,3-0,,Left foot,27,31
2005-05-01,PRM,FC Barcelona,Albacete,2-0,90,2-0,,Left foot,22,26
